location,price,habs,baños,area,tipo_inmueble,link
"Palermo, Bogotá","$ 1,230,000",1.0,1.0,28.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191577630>"
"Palermo, Bogotá","$ 1,650,000",1.0,1.0,34.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191777852>"
"Palermo, Bogotá","$ 1,000,000",1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/10169034>"
"Palermo, Bogotá","$ 1,800,000",1.0,1.0,26.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/191406411>"
"Palermo, Bogotá","$ 1,340,000",1.0,1.0,27.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191061831>"
"Palermo, Bogotá","$ 1,200,000",1.0,1.0,30.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/191119224>"
"Palermo, Bogotá","$ 1,900,000",1.0,1.0,50.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/191377682>"
"Palermo, Bogotá","$ 1,500,000",1.0,1.0,30.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/192003813>"
"Palermo, Bogotá","$ 1,000,000",1.0,1.0,45.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/7139735>"
"Palermo, Bogotá","$ 1,400,000",1.0,1.0,42.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</apartaestudio-en-arriendo/191781068>"
"Palermo, Bogotá","$ 1,600,000",1.0,1.0,35.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/10970196>"
"Palermo, Bogotá","$ 2,200,000",2.0,1.0,53.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/10852483>"
"Palermo, Bogotá","$ 4,800,000",4.0,2.0,230.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</casa-en-arriendo/191883608>"
"Palermo, Bogotá","$ 1,200,000",1.0,1.0,55.6,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/10841919>"
"Palermo, Bogotá","$ 1,000,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</apartaestudio-en-arriendo/191845545>"
"Palermo, Bogotá","$ 1,900,000",1.0,1.0,26.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</apartaestudio-en-arriendo/191141473>"
"Palermo, Bogotá","$ 680,000",3.0,4.0,4.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/10865731>"
"Galerias, Bogotá","$ 1,300,000",1.0,1.0,17.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/192050832>"
"Galerias, Bogotá","$ 1,800,000",1.0,1.0,20.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartaestudio-en-arriendo/191734792>"
"Galerias, Bogotá","$ 540,000",3.0,4.0,10.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</habitacion-en-arriendo/192023871>"
"Galerias, Bogotá","$ 990,000",1.0,1.0,40.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartaestudio-en-arriendo/191547319>"
"Galerias, Bogotá","$ 1,900,000",3.0,2.0,110.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/10492677>"
"Galerias, Bogotá","$ 2,000,000",1.0,1.0,35.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/192057430>"
"Galerias, Bogotá","$ 1,650,001",2.0,1.0,66.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/191808035>"
"Galerias, Bogotá","$ 2,500,000",3.0,2.0,114.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/192020786>"
"Galerias, Bogotá","$ 550,000",8.0,6.0,10.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</habitacion-en-arriendo/191973890>"
"Galerias, Bogotá","$ 1,650,000",1.0,1.0,25.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/191909360>"
"Galerias, Bogotá","$ 1,250,000",1.0,1.0,25.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/191928646>"
"Galerias, Bogotá","$ 12,000,000",3.0,2.0,220.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</casa-en-arriendo/192023865>"
"Galerias, Bogotá","$ 1,300,000",1.0,1.0,17.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/192002371>"
"Galerias, Bogotá","$ 1,490,000",1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartamento-en-arriendo/191899969>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,45.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartaestudio-en-arriendo/191468162>"
"Galerias, Bogotá","$ 6,500,000",5.0,6.0,430.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</casa-en-arriendo/10944299>"
"Galerias, Bogotá","$ 6,500,000",6.0,6.0,390.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</casa-en-arriendo/191443442>"
"Galerias, Bogotá","$ 1,650,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartaestudio-en-arriendo/191899977>"
"Galerias, Bogotá","$ 6,500,000",5.0,4.0,354.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</casa-en-arriendo/192033414>"
"Galerias, Bogotá","$ 6,500,000",5.0,2.0,205.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</casa-en-arriendo/191504969>"
"Galerias, Bogotá","$ 1,226,000",1.0,1.0,22.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/</apartaestudio-en-arriendo/191888212>"
"Galerias, Bogotá","$1,050,000",1.0,1.0,20.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191946345>"
"Galerias, Bogotá","$5,500,000",4.0,4.0,260.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</casa-en-arriendo/7218966>"
"Galerias, Bogotá","$1,400,000",1.0,1.0,20.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/192009522>"
"Galerias, Bogotá","$1,300,000",2.0,1.0,60.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191767763>"
"Galerias, Bogotá","$3,700,000",5.0,3.0,230.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191681112>"
"Galerias, Bogotá","$1,286,300",1.0,1.0,26.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/191752583>"
"Galerias, Bogotá","$1,100,000",1.0,1.0,18.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/3386235>"
"Galerias, Bogotá","$980,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/191883213>"
"Galerias, Bogotá","$7,700,000",8.0,4.0,600.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</casa-en-arriendo/10061106>"
"Galerias, Bogotá","$1,850,000",1.0,1.0,30.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/10790495>"
"Galerias, Bogotá","$7,500,000",,,200.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</casa-en-arriendo/191928450>"
"Galerias, Bogotá","$1,800,000",1.0,1.0,34.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/10170666>"
"Galerias, Bogotá","$1,850,000",1.0,1.0,35.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/192043061>"
"Galerias, Bogotá","$1,500,000",1.0,2.0,38.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/192018554>"
"Galerias, Bogotá","$1,600,000",1.0,1.0,42.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191323492>"
"Galerias, Bogotá","$1,140,000",1.0,1.0,28.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/192045997>"
"Galerias, Bogotá","$2,350,000",2.0,1.0,64.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191858281>"
"Galerias, Bogotá","$1,173,000",1.0,1.0,27.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/191805559>"
"Galerias, Bogotá","$1,600,000",1.0,1.0,38.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/10226652>"
"Galerias, Bogotá","$1,600,000",2.0,1.0,52.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191908871>"
"Galerias, Bogotá","$6,955,000",6.0,5.0,360.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina2/</casa-en-arriendo/191866264>"
"Galerias, Bogotá","$ 1,550,000",1.0,1.0,45.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartaestudio-en-arriendo/191439033>"
"Galerias, Bogotá","$ 6,500,000",5.0,6.0,390.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</casa-en-arriendo/192053458>"
"Galerias, Bogotá","$ 1,035,000",1.0,1.0,22.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartaestudio-en-arriendo/191769792>"
"Galerias, Bogotá","$ 1,350,000",2.0,1.0,45.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/192008748>"
"Galerias, Bogotá","$ 12,000,000",5.0,4.0,225.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</casa-en-arriendo/191655275>"
"Galerias, Bogotá","$ 1,400,000",1.0,1.0,22.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/191958494>"
"Galerias, Bogotá","$ 1,050,000",1.0,1.0,45.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/10183666>"
"Galerias, Bogotá","$ 2,500,000",2.0,2.0,62.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/191286569>"
"Galerias, Bogotá","$ 1,200,000",1.0,1.0,30.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartaestudio-en-arriendo/192038689>"
"Galerias, Bogotá","$ 1,900,000",1.0,1.0,50.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/192014108>"
"Galerias, Bogotá","$ 1,350,000",1.0,1.0,35.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartaestudio-en-arriendo/191895110>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,35.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/192014122>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,58.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/192008054>"
"Galerias, Bogotá","$ 1,900,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartaestudio-en-arriendo/191734919>"
"Galerias, Bogotá","$ 1,874,760",2.0,2.0,75.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/191902624>"
"Galerias, Bogotá","$ 18,500,000",4.0,2.0,100.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/10914436>"
"Galerias, Bogotá","$ 7,000,000",1.0,1.0,80.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/11109873>"
"Galerias, Bogotá","$ 2,000,000",1.0,2.0,48.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/191251659>"
"Galerias, Bogotá","$ 1,740,000",3.0,1.0,80.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/192040252>"
"Galerias, Bogotá","$ 12,000,000",7.0,7.0,320.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</casa-en-arriendo/191491514>"
"Galerias, Bogotá","$ 1,900,000",1.0,1.0,32.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina3/</apartamento-en-arriendo/10982624>"
"Galerias, Bogotá","$ 6,500,000",4.0,4.0,260.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</casa-en-arriendo/192013759>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,35.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/192014129>"
"Galerias, Bogotá","$ 2,600,000",1.0,1.0,34.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/192024474>"
"Galerias, Bogotá","$ 1,600,000",1.0,1.0,42.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191433324>"
"Galerias, Bogotá","$ 1,319,800",1.0,1.0,29.0,Apartaestudio en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/11065734>"
"Galerias, Bogotá","$ 2,600,000",2.0,2.0,70.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191598659>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,38.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/11118259>"
"Galerias, Bogotá","$ 1,900,000",3.0,4.0,92.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191931438>"
"Galerias, Bogotá","$ 2,500,000",3.0,1.0,70.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/192051063>"
"Galerias, Bogotá","$ 3,500,000",2.0,2.0,75.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191621276>"
"Galerias, Bogotá","$ 2,100,000",1.0,1.0,37.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191907006>"
"Galerias, Bogotá","$ 1,700,000",1.0,1.0,45.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/191468160>"
"Galerias, Bogotá","$ 1,914,000",1.0,1.0,46.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/192007131>"
"Galerias, Bogotá","$ 4,000,000",3.0,3.0,202.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191801505>"
"Galerias, Bogotá","$ 2,300,000",3.0,2.0,60.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191973307>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,40.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/191895543>"
"Galerias, Bogotá","$ 1,900,000",1.0,1.0,32.0,Apartaestudio en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/10982625>"
"Galerias, Bogotá","$ 1,300,000",1.0,2.0,40.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/191983487>"
"Galerias, Bogotá","$ 1,550,000",1.0,1.0,23.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/191979901>"
"Galerias, Bogotá","$ 650,000",2.0,2.0,250.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina4/</habitacion-en-arriendo/191734728>"
"Galerias, Bogotá","$ 1,250,000",1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/191963587>"
"Galerias, Bogotá","$ 1,220,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartaestudio-en-arriendo/191996244>"
"Galerias, Bogotá","$ 460,000",1.0,1.0,7.5,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</habitacion-en-arriendo/191979945>"
"Galerias, Bogotá","$ 1,700,000",1.0,1.0,37.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/191917613>"
"Galerias, Bogotá","$ 2,400,000",1.0,2.0,46.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/10160908>"
"Galerias, Bogotá","$ 700,000",1.0,1.0,1500.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</habitacion-en-arriendo/191724019>"
"Galerias, Bogotá","$ 600,000",1.0,1.0,1.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/191239987>"
"Galerias, Bogotá","$ 2,000,000",1.0,1.0,48.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/10987229>"
"Galerias, Bogotá","$ 5,000,000",6.0,2.0,305.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</casa-en-arriendo-bogota-galerias/7761997>"
